Shipment,Gift Message(s),Item Contains,Products,Channel,Status,Priority,Picklist,Invoice No.,On Hold,State,Fulfillment TAT,Regulatory Forms,Batch #,Shipping,Payment Method,Created,Action,Dispatch Group,Pack Group,Multi-part shipment state,Quantity,Display Order #,Shipment,ContainsGiftWrap,ChannelCode,ChannelID,Item Type SKUs,Item Type Ids,Seller SKUs,Item Id Details,Seller SKU Details,Shipping Provider,Shipping Provider Code,Shipping Courier,AWB,Dispatch Time,Shipping Arranged By,Product Management Switched Odd,Label Format,Item Details List,Item Detailing Pending,Putaway Pending,Weight,Weight,Length,Width,Height,Package Type,Number Of Boxes,Single Action Invoice Label New,OrderItemIds,Shipping Package Type Scannable Source
6790015811892,0,false,MN_,SHOPIFY,CREATED,0,,,No,Kerala,2026-05-29 12:10:53,,,,PREPAID,2026-05-27 12:10:53,,,,NA,5,#62591,SP26-2759261,0,SHOPIFY,9592,"MN_,MN_,PuC,TMB,sucker_6","5471555,5471555,5521454,5471563,6410063","sucker_6_with_moan_100ml,PUC_WITH_MOAN_100ml,PUC_WITH_MOAN_100ml,TMB,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5471563~TMB~Tom - Lavender^5521454~PuC~PuC^6410063~sucker_6~Sucker 6',"PUC_WITH_MOAN_100ml~PuC^sucker_6_with_moan_100ml~Scukr 6""^TMB~Tom - Lavender",,,,,,UNIWARE,false,PDF,,0,false,485.000,5.000,160,125,100,DEFAULT,1,OFF,"16766619812148-1,16766619779380-1,16766619779380-0,16766619746612,16766619812148-0",NOT_APPLICABLE
6790008668468,0,false,MN_,SHOPIFY,DISPATCHED,0,,INV26-2748313,No,Gujarat,2026-05-29 12:10:54,,,PURPLE_DRONE153179460004325,PREPAID,2026-05-27 12:10:54,,QDB01543,PG01538,NA,2,#62590,SP26-2759262,0,SHOPIFY,9592,"MN_,PuC","5471555,5521454","PUC_WITH_MOAN_100ml,PUC_WITH_MOAN_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5521454~PuC~PuC,PUC_WITH_MOAN_100ml~PuC,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004325,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16766596055348-1,16766596055348-0",NOT_APPLICABLE
6790119063860,1,false,MH-002,SHOPIFY,CREATED,0,,,No,Telangana,2026-05-29 12:21:07,,,,PREPAID,2026-05-27 12:21:07,,,,NA,3,#62592,SP26-2759263,0,SHOPIFY,9592,"MH-002,MN_,Sucker","5606411,5471555,6284831","MH-002,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606411~MH-002~Moan ChargeUP^6284831~Sucker~Sucker,MH-002~Moan - Charge-UP^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16767013388596,16767013355828-1,16767013355828-0",NOT_APPLICABLE
6790163431732,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Karnataka,2026-05-29 12:21:09,,,,PREPAID,2026-05-27 12:21:09,,,,NA,3,#62593,SP26-2759264,0,SHOPIFY,9592,"MH-005,MN_,sucker_6","5606408,5471555,6410063","MH-005,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6410063~sucker_6~Sucker 6',"MH-005~Moan - Solo Time^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16767183749428,16767183716660-1,16767183716660-0",NOT_APPLICABLE
6790276710708,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 12:41:05,,,,PREPAID,2026-05-27 12:41:05,,,,NA,3,#62594,SP26-2759265,0,SHOPIFY,9592,"MH-005,MN_,Sucker","5606408,5471555,6284831","MH-005,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6284831~Sucker~Sucker,MH-005~Moan - Solo Time^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16767619334452,16767619301684-1,16767619301684-0",NOT_APPLICABLE
456790,,false,0E-44SX-3RLC,CUSTOM,DISPATCHED,0,,INV26-2748262,No,Karnataka,2026-05-29 13:05:00,,,PURPLE_DRONE153179460004270,PREPAID,2026-05-27 13:06:44,,QDB01543,,NA,1,456790,SP26-2759266,0,CUSTOM,9556,0E-44SX-3RLC,5606395,0E-44SX-3RLC,5606395~0E-44SX-3RLC~TOM Personal Stress Reliever with Pain Relief & Relaxation | Peppy | Waterproof | Rechargeable | Made with Body Safe Silicone | Portable and Convenient | 101 days Warrenty (Lavender),0E-44SX-3RLC~TOM Personal Stress Reliever with Pain Relief & Relaxation | Peppy | Waterproof | Rechargeable | Made with Body Safe Silicone | Portable and Convenient | 101 days Warrenty (Lavender),PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004270,2026-05-28 14:22:33,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,456790-0,NOT_APPLICABLE
67897,,false,0E-44SX-3RLC,CUSTOM,DISPATCHED,0,,INV26-2748263,No,Uttar Pradesh,2026-05-29 13:20:00,,,PURPLE_DRONE37379910897606,COD,2026-05-27 13:21:43,,QDB01543,,NA,1,67897,SP26-2759267,0,CUSTOM,9556,0E-44SX-3RLC,5606395,0E-44SX-3RLC,5606395~0E-44SX-3RLC~TOM Personal Stress Reliever with Pain Relief & Relaxation | Peppy | Waterproof | Rechargeable | Made with Body Safe Silicone | Portable and Convenient | 101 days Warrenty (Lavender),0E-44SX-3RLC~TOM Personal Stress Reliever with Pain Relief & Relaxation | Peppy | Waterproof | Rechargeable | Made with Body Safe Silicone | Portable and Convenient | 101 days Warrenty (Lavender),PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897606,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,67897-0,NOT_APPLICABLE
6790401491252,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 13:21:11,,,,PREPAID,2026-05-27 13:21:11,,,,NA,3,#62596,SP26-2759268,0,SHOPIFY,9592,"MH-005,MN_,sucker_6","5606408,5471555,6410063","MH-005,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6410063~sucker_6~Sucker 6',"MH-005~Moan - Solo Time^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768049054004,16768049086772-1,16768049086772-0",NOT_APPLICABLE
456784,,false,0E-44SX-3RLC,CUSTOM,DISPATCHED,0,,INV26-2748264,No,Karnataka,2026-05-29 13:27:00,,,Velocity Shipping40598111655684,PREPAID,2026-05-27 13:28:51,,QDB01543,,NA,1,456784,SP26-2759269,0,CUSTOM,9556,0E-44SX-3RLC,5606395,0E-44SX-3RLC,5606395~0E-44SX-3RLC~TOM Personal Stress Reliever with Pain Relief & Relaxation | Peppy | Waterproof | Rechargeable | Made with Body Safe Silicone | Portable and Convenient | 101 days Warrenty (Lavender),0E-44SX-3RLC~TOM Personal Stress Reliever with Pain Relief & Relaxation | Peppy | Waterproof | Rechargeable | Made with Body Safe Silicone | Portable and Convenient | 101 days Warrenty (Lavender),Velocity Shipping,VELOCITY_SHIPPING,Delhivery Standard,40598111655684,2026-05-28 14:22:33,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,456784-0,NOT_APPLICABLE
6790403064116,0,false,MN_,SHOPIFY,CREATED,0,,,No,Telangana,2026-05-29 13:30:58,,,,COD,2026-05-27 13:30:58,,,,NA,2,#62598,SP26-2759270,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768051544372-1,16768051544372-0",NOT_APPLICABLE
6790403752244,0,false,Marley-02,SHOPIFY,DISPATCHED,0,,INV26-2748275,No,Meghalaya,2026-05-29 13:31:00,,,PURPLE_DRONE37379910897680,COD,2026-05-27 13:31:00,,QDB01543,PG01538,NA,1,#62600,SP26-2759271,0,SHOPIFY,9592,Marley-02,5735469,Marley-02,5735469~Marley-02~All In,Marley-02~All In - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897680,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,16768052461876,NOT_APPLICABLE
6790403359028,0,false,MN_,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 13:31:00,,,,PREPAID,2026-05-27 13:31:00,,,,NA,2,#62599,SP26-2759272,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768051970356-1,16768051970356-0",NOT_APPLICABLE
6790402474292,0,false,Anywear,SHOPIFY,DISPATCHED,0,,INV26-2748306,No,Haryana,2026-05-29 13:31:01,,,Velocity Shipping40598111665871,PREPAID,2026-05-27 13:31:01,,QDB01543,PG01538,NA,5,#62597,SP26-2759273,0,SHOPIFY,9592,"Anywear,MN_,MN_,MR_,Sucker","6281575,5471555,5471555,5471554,6284831","Anywear,sucker,MR-MN,MR-MN,sucker",5471554~MR_~G.S.T^5471555~MN_~Moan Water-Based Lube - Default Title^6281575~Anywear~Anywear^6284831~Sucker~Sucker,Anywear~Anywear - Without Lubricant^MR-MN~G.S.T - Without Pouch^sucker~scukr,Velocity Shipping,VELOCITY_SHIPPING,Delhivery Standard,40598111665871,2026-05-28 14:22:36,UNIWARE,false,PDF,,0,false,485.000,5.000,160,125,100,DEFAULT,1,OFF,"16768050364724,16768050397492-1,16768050430260-0,16768050430260-1,16768050397492-0",NOT_APPLICABLE
6790403883316,0,false,MN_,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 13:31:02,,,,PREPAID,2026-05-27 13:31:02,,,,NA,2,#62601,SP26-2759274,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768052592948-1,16768052592948-0",NOT_APPLICABLE
6790415155508,0,false,MN_,SHOPIFY,DISPATCHED,0,,INV26-2748297,No,Meghalaya,2026-05-29 13:41:19,,,PURPLE_DRONE37379910989063,PREPAID,2026-05-27 13:41:19,,QDB01543,PG01538,NA,2,#62603,SP26-2759275,0,SHOPIFY,9592,"MN_,MR_","5471555,5471554","MR-MN,MR-MN",5471554~MR_~G.S.T^5471555~MN_~Moan Water-Based Lube - Default Title,MR-MN~G.S.T - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910989063,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768072220980-0,16768072220980-1",NOT_APPLICABLE
345690,,false,0E-44SX-3RLC,CUSTOM,DISPATCHED,0,,INV26-2748265,No,Maharashtra,2026-05-29 13:46:00,,,PURPLE_DRONE37379910897621,COD,2026-05-27 13:47:08,,QDB01543,,NA,1,345690,SP26-2759276,0,CUSTOM,9556,0E-44SX-3RLC,5606395,0E-44SX-3RLC,5606395~0E-44SX-3RLC~TOM Personal Stress Reliever with Pain Relief & Relaxation | Peppy | Waterproof | Rechargeable | Made with Body Safe Silicone | Portable and Convenient | 101 days Warrenty (Lavender),0E-44SX-3RLC~TOM Personal Stress Reliever with Pain Relief & Relaxation | Peppy | Waterproof | Rechargeable | Made with Body Safe Silicone | Portable and Convenient | 101 days Warrenty (Lavender),PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897621,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,345690-0,NOT_APPLICABLE
6790420005172,0,false,MN_,SHOPIFY,CREATED,0,,,No,Gujarat,2026-05-29 13:50:57,,,,PREPAID,2026-05-27 13:50:57,,,,NA,2,#62604,SP26-2759277,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768080019764-1,16768080019764-0",NOT_APPLICABLE
6790427705652,1,false,MN-003,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 14:10:53,,,,PREPAID,2026-05-27 14:10:53,,,,NA,3,#62605,SP26-2759278,0,SHOPIFY,9592,"MN-003,MN_,Sucker","5606413,5471555,6284831","MN-003,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^6284831~Sucker~Sucker,MN-003~Moan - Chocolate^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768092897588,16768092864820-1,16768092864820-0",NOT_APPLICABLE
6790428033332,0,false,MN_,SHOPIFY,CREATED,0,,,No,Rajasthan,2026-05-29 14:10:53,,,,COD,2026-05-27 14:10:53,,,,NA,2,#62606,SP26-2759279,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768093323572-1,16768093323572-0",NOT_APPLICABLE
6790435602740,0,false,MN_,SHOPIFY,CREATED,0,,,No,Punjab,2026-05-29 14:20:50,,,,PREPAID,2026-05-27 14:20:50,,,,NA,2,#62609,SP26-2759280,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768105709876-1,16768105709876-0",NOT_APPLICABLE
6790434423092,2,false,MN-003,SHOPIFY,CREATED,0,,,No,Andhra Pradesh,2026-05-29 14:20:51,,,,COD,2026-05-27 14:20:51,,,,NA,4,#62608,SP26-2759281,0,SHOPIFY,9592,"MN-003,MN-003,MN_,sucker_6","5606413,5606413,5471555,6410063","MN-003,MN-003,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^6410063~sucker_6~Sucker 6',"MN-003~Moan - Chocolate^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,484.000,4.000,160,125,100,DEFAULT,1,OFF,"16768103153972-0,16768103153972-1,16768103121204-1,16768103121204-0",NOT_APPLICABLE
6790433505588,0,false,Marley-02,SHOPIFY,DISPATCHED,0,,INV26-2748269,No,Maharashtra,2026-05-29 14:20:51,,,Velocity Shipping40598111665834,COD,2026-05-27 14:20:51,,QDB01543,PG01538,NA,1,#62607,SP26-2759282,0,SHOPIFY,9592,Marley-02,5735469,Marley-02,5735469~Marley-02~All In,Marley-02~All In - Without Pouch,Velocity Shipping,VELOCITY_SHIPPING,Delhivery Standard,40598111665834,2026-05-28 14:22:36,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,16768101876020,NOT_APPLICABLE
6790441500980,1,false,MN-003,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 14:30:52,,,,COD,2026-05-27 14:30:52,,,,NA,3,#62610,SP26-2759283,0,SHOPIFY,9592,"MN-003,MN_,sucker_6","5606413,5471555,6410063","MN-003,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^6410063~sucker_6~Sucker 6',"MN-003~Moan - Chocolate^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768115900724,16768115867956-1,16768115867956-0",NOT_APPLICABLE
6790448906548,0,false,MN_,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 14:41:06,,,,COD,2026-05-27 14:41:06,,,,NA,2,#62612,SP26-2759284,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768127369524-1,16768127369524-0",NOT_APPLICABLE
6790455263540,0,false,Marley-02,SHOPIFY,DISPATCHED,0,,INV26-2748266,No,Uttar Pradesh,2026-05-29 14:50:57,,,PURPLE_DRONE37379910897831,COD,2026-05-27 14:50:57,,QDB01543,PG01538,NA,1,#62613,SP26-2759285,0,SHOPIFY,9592,Marley-02,5735469,Marley-02,5735469~Marley-02~All In,Marley-02~All In - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897831,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,16768138215732,NOT_APPLICABLE
6790461292852,1,false,MH-005,SHOPIFY,DISPATCHED,0,,INV26-2748293,No,Chhattisgarh,2026-05-29 15:01:02,,,PURPLE_DRONE153179460004317,PREPAID,2026-05-27 15:01:02,,QDB01543,PG01538,NA,3,#62617,SP26-2759286,0,SHOPIFY,9592,"MH-005,MN_,PuC","5606408,5471555,5521454","MH-005,PUC_WITH_MOAN_100ml,PUC_WITH_MOAN_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5521454~PuC~PuC^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml,MH-005~Moan - Solo Time^PUC_WITH_MOAN_100ml~PuC,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004317,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768148242740,16768148209972-1,16768148209972-0",NOT_APPLICABLE
6790459425076,0,false,MN_,SHOPIFY,CREATED,0,,,No,Gujarat,2026-05-29 15:01:04,,,,PREPAID,2026-05-27 15:01:04,,,,NA,2,#62615,SP26-2759287,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768144998708-1,16768144998708-0",NOT_APPLICABLE
6790458966324,1,false,MH-002,SHOPIFY,CREATED,0,,,No,Haryana,2026-05-29 15:01:05,,,,PREPAID,2026-05-27 15:01:05,,,,NA,3,#62614,SP26-2759288,0,SHOPIFY,9592,"MH-002,MN_,sucker_6","5606411,5471555,6410063","MH-002,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606411~MH-002~Moan ChargeUP^6410063~sucker_6~Sucker 6',"MH-002~Moan - Charge-UP^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768144310580,16768144277812-1,16768144277812-0",NOT_APPLICABLE
6790459818292,1,false,MN-003,SHOPIFY,CREATED,0,,,No,West Bengal,2026-05-29 15:01:06,,,,PREPAID,2026-05-27 15:01:06,,,,NA,3,#62616,SP26-2759289,0,SHOPIFY,9592,"MN-003,MN_,Sucker","5606413,5471555,6284831","MN-003,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^6284831~Sucker~Sucker,MN-003~Moan - Chocolate^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768145588532,16768145555764-1,16768145555764-0",NOT_APPLICABLE
6790464897332,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Uttar Pradesh,2026-05-29 15:10:58,,,,COD,2026-05-27 15:10:58,,,,NA,3,#62621,SP26-2759290,0,SHOPIFY,9592,"MH-005,MN_,Sucker","5606408,5471555,6284831","MH-005,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6284831~Sucker~Sucker,MH-005~Moan - Solo Time^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768154730804,16768154698036-1,16768154698036-0",NOT_APPLICABLE
6790462701876,1,false,MN-003,SHOPIFY,DISPATCHED,0,,INV26-2748300,No,Tripura,2026-05-29 15:11:00,,,PURPLE_DRONE37379910897842,COD,2026-05-27 15:11:00,,QDB01543,PG01538,NA,3,#62618,SP26-2759291,0,SHOPIFY,9592,"MN-003,MN_,PuC","5606413,5471555,5521454","MN-003,PUC_WITH_MOAN_100ml,PUC_WITH_MOAN_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5521454~PuC~PuC^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml,MN-003~Moan - Chocolate^PUC_WITH_MOAN_100ml~PuC,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897842,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768150470964,16768150438196-1,16768150438196-0",NOT_APPLICABLE
6790468272436,0,false,MN_,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 15:11:01,,,,PREPAID,2026-05-27 15:11:01,,,,NA,2,#62623,SP26-2759292,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768160137524-1,16768160137524-0",NOT_APPLICABLE
6790464078132,0,false,MN_,SHOPIFY,CREATED,0,,,No,Haryana,2026-05-29 15:11:02,,,,COD,2026-05-27 15:11:02,,,,NA,2,#62620,SP26-2759293,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768152600884-1,16768152600884-0",NOT_APPLICABLE
6790468534580,0,false,MN_,SHOPIFY,CREATED,0,,,No,Karnataka,2026-05-29 15:11:03,,,,PREPAID,2026-05-27 15:11:03,,,,NA,2,#62624,SP26-2759294,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768160661812-1,16768160661812-0",NOT_APPLICABLE
6790462767412,0,false,MN_,SHOPIFY,DISPATCHED,0,,INV26-2748277,No,Uttar Pradesh,2026-05-29 15:11:04,,,PURPLE_DRONE153179460004311,PREPAID,2026-05-27 15:11:04,,QDB01543,PG01538,NA,2,#62619,SP26-2759295,0,SHOPIFY,9592,"MN_,MR_","5471555,5471554","MR-MN,MR-MN",5471554~MR_~G.S.T^5471555~MN_~Moan Water-Based Lube - Default Title,MR-MN~G.S.T - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004311,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768150536500-0,16768150536500-1",NOT_APPLICABLE
6790466109748,0,false,MN_,SHOPIFY,CREATED,0,,,No,Uttar Pradesh,2026-05-29 15:11:05,,,,PREPAID,2026-05-27 15:11:05,,,,NA,2,#62622,SP26-2759296,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768156467508-1,16768156467508-0",NOT_APPLICABLE
6790474694964,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Assam,2026-05-29 15:20:55,,,,PREPAID,2026-05-27 15:20:55,,,,NA,3,#62625,SP26-2759297,0,SHOPIFY,9592,"MH-005,MN_,Sucker","5606408,5471555,6284831","MH-005,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6284831~Sucker~Sucker,MH-005~Moan - Solo Time^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768173244724,16768173211956-1,16768173211956-0",NOT_APPLICABLE
6790482002228,1,false,MN-003,SHOPIFY,DISPATCHED,0,,INV26-2748274,No,Rajasthan,2026-05-29 15:41:13,,,PURPLE_DRONE37379910897746,COD,2026-05-27 15:41:13,,QDB01543,PG01538,NA,2,#62626,SP26-2759299,0,SHOPIFY,9592,"MN-003,Marley-02","5606413,5735469","MN-003,Marley-02",5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^5735469~Marley-02~All In,Marley-02~All In - Without Pouch^MN-003~Moan - Chocolate,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897746,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768184942900,16768184910132",NOT_APPLICABLE
6790492258612,1,false,MH-002,SHOPIFY,CREATED,0,,,No,Uttar Pradesh,2026-05-29 15:51:02,,,,PREPAID,2026-05-27 15:51:02,,,,NA,3,#62629,SP26-2759300,0,SHOPIFY,9592,"MH-002,MN_,Sucker","5606411,5471555,6284831","MH-002,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606411~MH-002~Moan ChargeUP^6284831~Sucker~Sucker,MH-002~Moan - Charge-UP^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768201326900,16768201294132-1,16768201294132-0",NOT_APPLICABLE
